날짜,카테고리,키워드,월간검색량,블로그문서수,포화도,상위노출
2026-01-04 03:14,IT/모바일,CHATGPT,1897800,501287,0.26,🟢
2026-01-04 03:14,IT/모바일,챗GTP,36600,9444,0.26,🟢
2026-01-04 03:14,IT/모바일,아이폰16E,36140,11544,0.32,🟢
2026-01-04 03:14,IT/모바일,삼세페,17490,6600,0.38,🟢
2026-01-04 03:14,IT/모바일,양지사다이어리,18250,7594,0.42,🟢
2026-01-04 03:14,IT/모바일,갤럭시S25,381400,163511,0.43,🟢
2026-01-04 03:14,IT/모바일,갤럭시S25울트라,130400,66685,0.51,🟡
2026-01-04 03:14,IT/모바일,VMS,82100,42193,0.51,🟡
2026-01-04 03:14,IT/모바일,갤럭시워치8,158200,101979,0.64,🟡
2026-01-04 03:14,IT/모바일,갤럭시S25울트라케이스,25220,17034,0.68,🟡
2026-01-04 03:14,IT/모바일,아이폰17,523100,396423,0.76,🟡
2026-01-04 03:14,IT/모바일,갤럭시S25플러스,42440,38430,0.91,🟡
2026-01-04 03:14,IT/모바일,S25울트라,76000,70379,0.93,🟡
2026-01-04 03:14,IT/모바일,미드저니,56400,53980,0.96,🟡
2026-01-04 03:14,IT/모바일,S25플러스,34770,40661,1.17,🟠
2026-01-04 03:14,IT/모바일,아이폰16프로,91800,169458,1.85,🔴
2026-01-04 03:14,IT/모바일,GPT,554600,1037168,1.87,🔴
2026-01-04 03:14,IT/모바일,S25,97200,191155,1.97,🔴
2026-01-04 03:14,IT/모바일,삼성닷컴,136500,283236,2.07,🔴
2026-01-04 03:14,IT/모바일,수출바우처,22880,55127,2.41,🔴
2026-01-04 03:14,IT/모바일,알뜰폰요금제비교,41500,100755,2.43,🔴
2026-01-04 03:14,IT/모바일,아이폰16PRO,25320,65798,2.6,🔴
2026-01-04 03:14,IT/모바일,알뜰폰요금제,134200,364402,2.72,🔴
2026-01-04 03:14,IT/모바일,카라비너,25100,77696,3.1,🔴
2026-01-04 03:14,IT/모바일,세탁기건조기일체형,19270,62939,3.27,🔴
2026-01-04 03:14,IT/모바일,아이폰13미니,38610,128128,3.32,🔴
2026-01-04 03:14,IT/모바일,S24울트라,24100,83159,3.45,🔴
2026-01-04 03:14,IT/모바일,갤럭시S24울트라,22610,79659,3.52,🔴
2026-01-04 03:14,IT/모바일,데스크테리어,17000,60772,3.57,🔴
2026-01-04 03:14,IT/모바일,갤럭시S24,44840,169573,3.78,🔴
2026-01-04 03:14,IT/모바일,EMP,17990,80421,4.47,🔴
2026-01-04 03:14,IT/모바일,아이폰16,104900,521339,4.97,🔴
2026-01-04 03:14,IT/모바일,통돌이세탁기,46930,281987,6.01,🔴
2026-01-04 03:14,IT/모바일,미니건조기,23270,143868,6.18,🔴
2026-01-04 03:14,IT/모바일,변리사,42540,265967,6.25,🔴
2026-01-04 03:14,IT/모바일,스케치업,21920,152213,6.94,🔴
2026-01-04 03:14,IT/모바일,아이폰15프로,30710,220547,7.18,🔴
2026-01-04 03:14,IT/모바일,미세먼지,1034700,7657587,7.4,🔴
2026-01-04 03:14,IT/모바일,아이패드,267800,2396869,8.95,🔴
2026-01-04 03:14,IT/모바일,아이폰XS,17950,161879,9.02,🔴
2026-01-04 03:14,IT/모바일,S24,16410,194758,11.87,🔴
2026-01-04 03:14,IT/모바일,아이폰15,64880,798672,12.31,🔴
2026-01-04 03:14,IT/모바일,%계산기,75100,941017,12.53,🔴
2026-01-04 03:14,IT/모바일,아이폰7,17890,237461,13.27,🔴
2026-01-04 03:14,IT/모바일,알뜰요금제,35960,498132,13.85,🔴
2026-01-04 03:14,IT/모바일,애플,545200,7723188,14.17,🔴
2026-01-04 03:14,IT/모바일,블랙프라이데이,26670,388078,14.55,🔴
2026-01-04 03:14,IT/모바일,아이폰13,38880,604726,15.55,🔴
2026-01-04 03:14,IT/모바일,알뜰폰통신사,16950,283723,16.74,🔴
2026-01-04 03:14,IT/모바일,드럼세탁기,42680,797340,18.68,🔴
2026-01-04 03:14,IT/모바일,전기밥솥,32040,705881,22.03,🔴
2026-01-04 03:14,IT/모바일,소니카메라,18090,410248,22.68,🔴
2026-01-04 03:14,IT/모바일,문방구,18130,414283,22.85,🔴
2026-01-04 03:14,IT/모바일,그래픽카드,42500,1081168,25.44,🔴
2026-01-04 03:14,IT/모바일,삼성핸드폰,25230,659734,26.15,🔴
2026-01-04 03:14,IT/모바일,결재,48000,1293651,26.95,🔴
2026-01-04 03:14,IT/모바일,빨래건조기,17460,539202,30.88,🔴
2026-01-04 03:14,IT/모바일,건조기,65900,2254161,34.21,🔴
2026-01-04 03:14,IT/모바일,아이폰,179300,6506424,36.29,🔴
2026-01-04 03:14,IT/모바일,APPLE,34830,1268439,36.42,🔴
2026-01-04 03:14,IT/모바일,세탁기건조기,26460,1095912,41.42,🔴
2026-01-04 03:14,IT/모바일,밥솥,44300,1875697,42.34,🔴
2026-01-04 03:14,IT/모바일,클립,36500,1895533,51.93,🔴
2026-01-04 03:14,IT/모바일,유튜버,39100,2288734,58.54,🔴
2026-01-04 03:14,IT/모바일,세탁기,84400,5531145,65.53,🔴
2026-01-04 03:14,IT/모바일,AI,130300,8630606,66.24,🔴
2026-01-04 03:14,IT/모바일,VR,17300,1180986,68.27,🔴
2026-01-04 03:14,IT/모바일,삼성갤럭시,19650,1707435,86.89,🔴
2026-01-04 03:14,IT/모바일,삼성,163000,16518586,101.34,🔴
2026-01-04 03:14,IT/모바일,집게,17790,2805358,157.69,🔴
2026-01-04 03:14,IT/모바일,애니메이션,24130,3962979,164.23,🔴
2026-01-04 03:14,IT/모바일,휴대폰,29040,9222930,317.59,🔴
2026-01-04 03:14,IT/모바일,문구,25860,10082038,389.87,🔴
2026-01-04 03:15,정부정책,EV7,13310,1136,0.09,🟢
2026-01-04 03:15,정부정책,스즈키짐니,10870,4105,0.38,🟢
2026-01-04 03:15,정부정책,텔루라이드,37750,16963,0.45,🟢
2026-01-04 03:15,정부정책,제네시스GV90,20460,10281,0.5,🟢
2026-01-04 03:15,정부정책,장애인활동지원사,42550,25851,0.61,🟡
2026-01-04 03:15,정부정책,GV70,223500,141906,0.63,🟡
2026-01-04 03:15,정부정책,실업급여조건,176700,124671,0.71,🟡
2026-01-04 03:15,정부정책,BYD,178000,127712,0.72,🟡
2026-01-04 03:15,정부정책,주휴수당계산법,12560,10209,0.81,🟡
2026-01-04 03:15,정부정책,테슬라FSD,64700,59027,0.91,🟡
2026-01-04 03:15,정부정책,BYD전기차,86800,86437,1.0,🟡
2026-01-04 03:15,정부정책,퇴직금지급기한,20290,28581,1.41,🟠
2026-01-04 03:15,정부정책,레이EV,48510,69136,1.43,🟠
2026-01-04 03:15,정부정책,소상공인정책자금,183000,272854,1.49,🟠
2026-01-04 03:15,정부정책,하이브리드자동차,48500,72760,1.5,🟠
2026-01-04 03:15,정부정책,경북교육청,57000,90862,1.59,🔴
2026-01-04 03:15,정부정책,아우디E트론,13850,22336,1.61,🔴
2026-01-04 03:15,정부정책,스타리아전기차,13440,26250,1.95,🔴
2026-01-04 03:15,정부정책,벤츠지바겐,10300,23017,2.23,🔴
2026-01-04 03:15,정부정책,내일채움공제,26300,62665,2.38,🔴
2026-01-04 03:15,정부정책,비야디,11390,29602,2.6,🔴
2026-01-04 03:15,정부정책,셀토스가격,29860,90848,3.04,🔴
2026-01-04 03:15,정부정책,리비안,22020,68322,3.1,🔴
2026-01-04 03:15,정부정책,퇴직금지급기준,55300,183615,3.32,🔴
2026-01-04 03:15,정부정책,벤츠GLE,38990,133511,3.42,🔴
2026-01-04 03:15,정부정책,청년창업지원금,13510,48983,3.63,🔴
2026-01-04 03:15,정부정책,SUV순위,20800,84279,4.05,🔴
2026-01-04 03:15,정부정책,전기차보조금,77400,342293,4.42,🔴
2026-01-04 03:15,정부정책,펠리세이드가격,10260,55447,5.4,🔴
2026-01-04 03:15,정부정책,소상공인지원금,71900,396772,5.52,🔴
2026-01-04 03:15,정부정책,픽업트럭,30000,167620,5.59,🔴
2026-01-04 03:15,정부정책,전기차충전요금,17200,96814,5.63,🔴
2026-01-04 03:15,정부정책,구인구직사이트,29010,175499,6.05,🔴
2026-01-04 03:15,정부정책,소형SUV,59000,378259,6.41,🔴
2026-01-04 03:15,정부정책,레이전기차,17690,113627,6.42,🔴
2026-01-04 03:15,정부정책,경차종류,15910,102411,6.44,🔴
2026-01-04 03:15,정부정책,노무사,63600,424846,6.68,🔴
2026-01-04 03:15,정부정책,전기차충전소,37540,301868,8.04,🔴
2026-01-04 03:15,정부정책,캠리,17600,147009,8.35,🔴
2026-01-04 03:15,정부정책,중소기업청년지원금,10190,87898,8.63,🔴
2026-01-04 03:15,정부정책,BMW전기차,22740,197110,8.67,🔴
2026-01-04 03:15,정부정책,포르쉐전기차,11620,105733,9.1,🔴
2026-01-04 03:15,정부정책,중소벤처기업진흥공단,13110,130107,9.92,🔴
2026-01-04 03:15,정부정책,근로기준법,41100,424714,10.33,🔴
2026-01-04 03:15,정부정책,공기업채용,22300,261414,11.72,🔴
2026-01-04 03:15,정부정책,벤츠전기차,18630,230978,12.4,🔴
2026-01-04 03:15,정부정책,노인일자리,30320,405733,13.38,🔴
2026-01-04 03:15,정부정책,제네시스전기차,12850,175581,13.66,🔴
2026-01-04 03:15,정부정책,수소차,13400,190261,14.2,🔴
2026-01-04 03:15,정부정책,포터2,26710,406884,15.23,🔴
2026-01-04 03:15,정부정책,코란도,36000,553567,15.38,🔴
2026-01-04 03:15,정부정책,GLE,28580,458394,16.04,🔴
2026-01-04 03:15,정부정책,근로계약서,24110,444238,18.43,🔴
2026-01-04 03:15,정부정책,중형SUV,14610,288555,19.75,🔴
2026-01-04 03:15,정부정책,봉고3,17580,361397,20.56,🔴
2026-01-04 03:15,정부정책,구직사이트,13310,277599,20.86,🔴
2026-01-04 03:15,정부정책,공공기관채용,16570,358466,21.63,🔴
2026-01-04 03:15,정부정책,전기차SUV,13670,310071,22.68,🔴
2026-01-04 03:15,정부정책,전기차,112300,2674469,23.82,🔴
2026-01-04 03:15,정부정책,소형전기차,14010,362625,25.88,🔴
2026-01-04 03:15,정부정책,1톤트럭,20910,549223,26.27,🔴
2026-01-04 03:15,정부정책,소형차,12100,326580,26.99,🔴
2026-01-04 03:15,정부정책,현대SUV,18260,536586,29.39,🔴
2026-01-04 03:15,정부정책,BMWSUV,10420,335723,32.22,🔴
2026-01-04 03:15,정부정책,하이브리드SUV,10270,332736,32.4,🔴
2026-01-04 03:15,정부정책,경차,25750,851360,33.06,🔴
2026-01-04 03:15,정부정책,SUV,60200,2257070,37.49,🔴
2026-01-04 03:15,정부정책,포터,46740,2115355,45.26,🔴
2026-01-04 03:15,정부정책,채용사이트,10780,523553,48.57,🔴
2026-01-04 03:15,정부정책,모델S,29430,1459945,49.61,🔴
2026-01-04 03:15,정부정책,공기업,20460,1051835,51.41,🔴
2026-01-04 03:15,정부정책,전기차추천,19030,1177798,61.89,🔴
2026-01-04 03:15,정부정책,중국전기차,11770,816894,69.4,🔴
2026-01-04 03:15,정부정책,소상공인,27580,2111291,76.55,🔴
2026-01-04 03:15,정부정책,알바,62000,5205412,83.96,🔴
2026-01-04 03:15,정부정책,하이브리드,25870,2295318,88.73,🔴
2026-01-04 03:15,정부정책,채용공고,11210,1228487,109.59,🔴
2026-01-04 03:15,정부정책,화분,40240,6054218,150.45,🔴
2026-01-04 03:15,정부정책,지원금,17990,3871730,215.22,🔴
2026-01-04 03:15,정부정책,장애인,10660,4366765,409.64,🔴
2026-01-04 03:33,증권/주식,환율조회,988000,15274,0.02,🟢
2026-01-04 03:33,증권/주식,엘지전자주가,191730,3951,0.02,🟢
2026-01-04 03:33,증권/주식,증시폐장일,126600,4757,0.04,🟢
2026-01-04 03:33,증권/주식,코덱스200,105400,3911,0.04,🟢
2026-01-04 03:33,증권/주식,검색상위종목,759290,35106,0.05,🟢
2026-01-04 03:33,증권/주식,에스피지주가,329000,17017,0.05,🟢
2026-01-04 03:33,증권/주식,삼성전자주가,13310900,816266,0.06,🟢
2026-01-04 03:33,증권/주식,삼성중공업주가,1426700,82555,0.06,🟢
2026-01-04 03:33,증권/주식,삼성전자우주가,497000,34298,0.07,🟢
2026-01-04 03:33,증권/주식,한미반도체주가,522000,61854,0.12,🟢
2026-01-04 03:33,증권/주식,종합주가지수,335000,50830,0.15,🟢
2026-01-04 03:33,증권/주식,이더리움시세,707400,121544,0.17,🟢
2026-01-04 03:33,증권/주식,나스닥선물,1686600,307793,0.18,🟢
2026-01-04 03:33,증권/주식,에이피알주가,145730,25790,0.18,🟢
2026-01-04 03:33,증권/주식,주식시세,562300,114354,0.2,🟢
2026-01-04 03:33,증권/주식,레인보우로보틱스주가,198300,44596,0.22,🟢
2026-01-04 03:33,증권/주식,HLB주가,244500,55125,0.23,🟢
2026-01-04 03:33,증권/주식,SKC주가,191390,46255,0.24,🟢
2026-01-04 03:33,증권/주식,루닛주가,96390,23567,0.24,🟢
2026-01-04 03:33,증권/주식,셀트리온주가,538500,149003,0.28,🟢
2026-01-04 03:33,증권/주식,기아차주가,232730,73394,0.32,🟢
2026-01-04 03:33,증권/주식,SK하이닉스,2436100,859802,0.35,🟢
2026-01-04 03:33,증권/주식,아모레퍼시픽주가,154870,61454,0.4,🟢
2026-01-04 03:33,증권/주식,현대차주가,874300,370639,0.42,🟢
2026-01-04 03:33,증권/주식,테슬라주가,1215000,529543,0.44,🟢
2026-01-04 03:33,증권/주식,오늘의주식시세,62940,29405,0.47,🟢
2026-01-04 03:33,증권/주식,트레이딩뷰,83200,41007,0.49,🟢
2026-01-04 03:33,증권/주식,엔비디아주가,844600,432872,0.51,🟡
2026-01-04 03:33,증권/주식,카카오주가,793300,410757,0.52,🟡
2026-01-04 03:33,증권/주식,한국콜마주가,59440,33002,0.56,🟡
2026-01-04 03:33,증권/주식,미국증시,2654200,1732168,0.65,🟡
2026-01-04 03:33,증권/주식,코스피지수,1386400,914200,0.66,🟡
2026-01-04 03:33,증권/주식,미증시,134070,98370,0.73,🟡
2026-01-04 03:33,증권/주식,예금금리비교,52700,41128,0.78,🟡
2026-01-04 03:33,증권/주식,KODEX200,96500,77178,0.8,🟡
2026-01-04 03:33,증권/주식,미래에셋증권주가,119900,107834,0.9,🟡
2026-01-04 03:33,증권/주식,금ETF,58000,54103,0.93,🟡
2026-01-04 03:33,증권/주식,유럽증시,464850,531443,1.14,🟠
2026-01-04 03:33,증권/주식,달러인덱스,196900,230810,1.17,🟠
2026-01-04 03:33,증권/주식,아시아증시,236510,299971,1.27,🟠
2026-01-04 03:33,증권/주식,코스피200,170700,252855,1.48,🟠
2026-01-04 03:33,증권/주식,구글주가,198700,323867,1.63,🔴
2026-01-04 03:33,증권/주식,삼성전자배당금,67000,110701,1.65,🔴
2026-01-04 03:33,증권/주식,비과세종합저축,63500,106593,1.68,🔴
2026-01-04 03:33,증권/주식,CMA,92200,182990,1.98,🔴
2026-01-04 03:33,증권/주식,넷플릭스주가,63000,133660,2.12,🔴
2026-01-04 03:33,증권/주식,인텔주가,60750,129837,2.14,🔴
2026-01-04 03:33,증권/주식,뉴욕증시,292100,631959,2.16,🔴
2026-01-04 03:33,증권/주식,AMD주가,53310,116155,2.18,🔴
2026-01-04 03:33,증권/주식,국제유가,295500,654389,2.21,🔴
2026-01-04 03:33,증권/주식,S&P500,430600,970785,2.25,🔴
2026-01-04 03:33,증권/주식,다우선물,86070,216196,2.51,🔴
2026-01-04 03:33,증권/주식,한국증시거래시간,71130,189870,2.67,🔴
2026-01-04 03:33,증권/주식,코스닥,601400,1645354,2.74,🔴
2026-01-04 03:33,증권/주식,주가지수,521000,1475598,2.83,🔴
2026-01-04 03:33,증권/주식,나스닥지수,267700,756641,2.83,🔴
2026-01-04 03:33,증권/주식,주요증시,313530,948969,3.03,🔴
2026-01-04 03:33,증권/주식,증시현황,62750,200528,3.2,🔴
2026-01-04 03:33,증권/주식,국내증시,329700,1091093,3.31,🔴
2026-01-04 03:33,증권/주식,공모주일정,80800,280727,3.47,🔴
2026-01-04 03:33,증권/주식,연금저축,109000,389509,3.57,🔴
2026-01-04 03:33,증권/주식,코스닥지수,143500,592709,4.13,🔴
2026-01-04 03:33,증권/주식,증시,595700,2619076,4.4,🔴
2026-01-04 03:33,증권/주식,KOSPI,56600,296075,5.23,🔴
2026-01-04 03:33,증권/주식,ETF투자방법,66300,369635,5.58,🔴
2026-01-04 03:33,증권/주식,공모주,147500,930191,6.31,🔴
2026-01-04 03:33,증권/주식,삼성전자주가전망,54430,414896,7.62,🔴
2026-01-04 03:33,증권/주식,오늘주식시장,73560,659559,8.97,🔴
2026-01-04 03:33,증권/주식,ETF,154500,1467815,9.5,🔴
2026-01-04 03:33,증권/주식,적금,141300,1396274,9.88,🔴
2026-01-04 03:33,증권/주식,증권,452300,4869853,10.77,🔴
2026-01-04 03:33,증권/주식,국채금리,75700,841555,11.12,🔴
2026-01-04 03:33,증권/주식,환율전망,70500,823727,11.68,🔴
2026-01-04 03:33,증권/주식,삼성주가,100120,1328747,13.27,🔴
2026-01-04 03:33,증권/주식,미국금리,163000,2398144,14.71,🔴
2026-01-04 03:33,증권/주식,코스피코스닥,64300,964294,15.0,🔴
2026-01-04 03:33,증권/주식,삼성주식,93140,1637580,17.58,🔴
2026-01-04 03:33,증권/주식,한국증시,64240,1131091,17.61,🔴
2026-01-04 03:33,증권/주식,미국주식,146900,3622475,24.66,🔴
2026-01-04 03:33,증권/주식,국내주식,103970,2591717,24.93,🔴
2026-01-04 03:34,부동산,미리내집,40600,8786,0.22,🟢
2026-01-04 03:34,부동산,잠실르엘,99400,24280,0.24,🟢
2026-01-04 03:34,부동산,운정스타필드,104850,28495,0.27,🟢
2026-01-04 03:34,부동산,디스코부동산,36900,14181,0.38,🟢
2026-01-04 03:34,부동산,신생아특례대출,139800,57925,0.41,🟢
2026-01-04 03:34,부동산,국립소방병원,38800,18448,0.48,🟢
2026-01-04 03:34,부동산,관악드림타운,16730,12324,0.74,🟡
2026-01-04 03:34,부동산,금ETF,58000,54103,0.93,🟡
2026-01-04 03:34,부동산,갈현1구역,16380,15227,0.93,🟡
2026-01-04 03:34,부동산,SH장기전세,22630,27742,1.23,🟠
2026-01-04 03:34,부동산,스타필드수원,145640,192918,1.32,🟠
2026-01-04 03:34,부동산,청년안심주택,42400,65248,1.54,🔴
2026-01-04 03:34,부동산,SH공사,52900,83179,1.57,🔴
2026-01-04 03:34,부동산,SCHD,54000,86439,1.6,🔴
2026-01-04 03:34,부동산,부동산실거래가조회,58200,108533,1.86,🔴
2026-01-04 03:34,부동산,병점역,38030,85400,2.25,🔴
2026-01-04 03:34,부동산,IRP,103300,234465,2.27,🔴
2026-01-04 03:34,부동산,부동산스터디,107800,245422,2.28,🔴
2026-01-04 03:34,부동산,은마아파트,48870,112973,2.31,🔴
2026-01-04 03:34,부동산,로봇ETF,28100,68098,2.42,🔴
2026-01-04 03:34,부동산,장기전세주택,14580,38044,2.61,🔴
2026-01-04 03:34,부동산,헬리오시티,56120,153695,2.74,🔴
2026-01-04 03:34,부동산,파크리오아파트,15030,41116,2.74,🔴
2026-01-04 03:34,부동산,연금저축펀드,55300,162318,2.94,🔴
2026-01-04 03:34,부동산,오산역,29720,90922,3.06,🔴
2026-01-04 03:34,부동산,노령연금,38120,122371,3.21,🔴
2026-01-04 03:34,부동산,국민연금,409400,1378469,3.37,🔴
2026-01-04 03:34,부동산,LH임대주택,89200,311920,3.5,🔴
2026-01-04 03:34,부동산,창동역,32170,112945,3.51,🔴
2026-01-04 03:34,부동산,아파트실거래가조회,28700,104235,3.63,🔴
2026-01-04 03:34,부동산,광명역,77300,299254,3.87,🔴
2026-01-04 03:34,부동산,대법원경매,109100,430069,3.94,🔴
2026-01-04 03:34,부동산,LH행복주택,21260,86024,4.05,🔴
2026-01-04 03:34,부동산,망포역,35300,155425,4.4,🔴
2026-01-04 03:34,부동산,행복주택,48900,226649,4.63,🔴
2026-01-04 03:34,부동산,삼송역,22500,114516,5.09,🔴
2026-01-04 03:34,부동산,LH청약,38920,201653,5.18,🔴
2026-01-04 03:34,부동산,ETF투자방법,66300,369635,5.58,🔴
2026-01-04 03:34,부동산,운정역,18270,104012,5.69,🔴
2026-01-04 03:34,부동산,청량리역,81010,477647,5.9,🔴
2026-01-04 03:34,부동산,고배당ETF,17100,105779,6.19,🔴
2026-01-04 03:34,부동산,대법원경매정보,44800,279371,6.24,🔴
2026-01-04 03:34,부동산,법원경매정보,16100,111607,6.93,🔴
2026-01-04 03:34,부동산,야당역,22190,169214,7.63,🔴
2026-01-04 03:34,부동산,동탄역,42560,325963,7.66,🔴
2026-01-04 03:34,부동산,부평역,47080,411271,8.74,🔴
2026-01-04 03:34,부동산,ETF,154500,1467815,9.5,🔴
2026-01-04 03:34,부동산,재택부업,19760,200153,10.13,🔴
2026-01-04 03:34,부동산,3기신도시,21090,238093,11.29,🔴
2026-01-04 03:34,부동산,청년임대주택,21650,271594,12.54,🔴
2026-01-04 03:34,부동산,법원경매,118900,1754992,14.76,🔴
2026-01-04 03:34,부동산,서울아파트매매,23150,349604,15.1,🔴
2026-01-04 03:34,부동산,청년주택,47300,747757,15.81,🔴
2026-01-04 03:34,부동산,경매사건검색,17230,272714,15.83,🔴
2026-01-04 03:34,부동산,재택알바,16150,257527,15.95,🔴
2026-01-04 03:34,부동산,경기광주역,18510,313194,16.92,🔴
2026-01-04 03:34,부동산,부동산,1155700,20510981,17.75,🔴
2026-01-04 03:34,부동산,농막,16370,307099,18.76,🔴
2026-01-04 03:34,부동산,아파트실거래가,44700,869816,19.46,🔴
2026-01-04 03:34,부동산,경매사이트,25800,505238,19.58,🔴
2026-01-04 03:34,부동산,아파트매매,40480,1175371,29.04,🔴
2026-01-04 03:34,부동산,단기임대,18840,582017,30.89,🔴
2026-01-04 03:34,부동산,청약통장,22970,764814,33.3,🔴
2026-01-04 03:34,부동산,주택청약,38100,1595257,41.87,🔴
2026-01-04 03:34,부동산,임대차계약서,18230,821832,45.08,🔴
2026-01-04 03:34,부동산,연금보험,23330,1150884,49.33,🔴
2026-01-04 03:34,부동산,부업,29340,1462823,49.86,🔴
2026-01-04 03:34,부동산,청약,56200,3231302,57.5,🔴
2026-01-04 03:34,부동산,청약일정,14690,976150,66.45,🔴
2026-01-04 03:34,부동산,경매,65600,5965025,90.93,🔴
2026-01-04 03:34,부동산,아파트경매,14880,1417123,95.24,🔴
2026-01-04 03:34,부동산,집값,18520,1860212,100.44,🔴
2026-01-04 03:34,부동산,재테크,20010,3126510,156.25,🔴
2026-01-04 03:34,부동산,임대아파트,19740,3261562,165.23,🔴
2026-01-04 03:34,부동산,오피스텔,30200,4994588,165.38,🔴
2026-01-04 03:34,부동산,원룸,28620,5402098,188.75,🔴
2026-01-04 03:34,부동산,월세,27730,6677713,240.81,🔴
2026-01-04 03:34,부동산,전세,27980,7457978,266.55,🔴
2026-01-04 03:34,부동산,서울아파트,17550,6519430,371.48,🔴
2026-01-04 03:34,부동산,아파트,49660,33890297,682.45,🔴
2026-01-04 03:36,금융,환율조회,988000,15274,0.02,🟢
2026-01-04 03:36,금융,대출계산기,489600,8216,0.02,🟢
2026-01-04 03:36,금융,대출이자계산기,362100,5866,0.02,🟢
2026-01-04 03:36,금융,코덱스200,105400,3911,0.04,🟢
2026-01-04 03:36,금융,에스피지주가,329000,17017,0.05,🟢
2026-01-04 03:36,금융,적금계산기,248200,23381,0.09,🟢
2026-01-04 03:36,금융,예금이자계산기,145800,15626,0.11,🟢
2026-01-04 03:36,금융,환율,24052700,3267560,0.14,🟢
2026-01-04 03:36,금융,종합주가지수,335000,50830,0.15,🟢
2026-01-04 03:36,금융,에이피알주가,145730,25790,0.18,🟢
2026-01-04 03:36,금융,주식시세,562300,114354,0.2,🟢
2026-01-04 03:36,금융,유로환율,1003100,206587,0.21,🟢
2026-01-04 03:36,금융,HLB,556300,118009,0.21,🟢
2026-01-04 03:36,금융,이자계산기,325600,72019,0.22,🟢
2026-01-04 03:36,금융,레인보우로보틱스주가,198300,44597,0.22,🟢
2026-01-04 03:36,금융,루닛주가,96390,23567,0.24,🟢
2026-01-04 03:36,금융,신성델타테크주가,82080,19899,0.24,🟢
2026-01-04 03:36,금융,달러환율,5217700,1313395,0.25,🟢
2026-01-04 03:36,금융,청년도약계좌,280600,81534,0.29,🟢
2026-01-04 03:36,금융,에이치엘비주가,76700,23480,0.31,🟢
2026-01-04 03:36,금융,SOXL주가,68560,21325,0.31,🟢
2026-01-04 03:36,금융,하이브주가,208700,73030,0.35,🟢
2026-01-04 03:36,금융,천보주가,65660,23389,0.36,🟢
2026-01-04 03:36,금융,에코프로비엠주가,289100,105876,0.37,🟢
2026-01-04 03:36,금융,하나카드,437100,170252,0.39,🟢
2026-01-04 03:36,금융,현대차주가,874300,370644,0.42,🟢
2026-01-04 03:36,금융,테슬라주가,1215000,529545,0.44,🟢
2026-01-04 03:36,금융,IRP계좌개설,79500,38392,0.48,🟢
2026-01-04 03:36,금융,파킹통장,187300,95856,0.51,🟡
2026-01-04 03:36,금융,일본환율,1278500,660878,0.52,🟡
2026-01-04 03:36,금융,엘앤에프주가,128020,66990,0.52,🟡
2026-01-04 03:36,금융,CMA통장,66580,36333,0.55,🟡
2026-01-04 03:36,금융,대우건설주가,69050,39228,0.57,🟡
2026-01-04 03:36,금융,삼성바이오로직스주가,145620,87871,0.6,🟡
2026-01-04 03:36,금융,미국증시,2654200,1732173,0.65,🟡
2026-01-04 03:36,금융,미증시,134070,98370,0.73,🟡
2026-01-04 03:36,금융,현대해상,553500,419916,0.76,🟡
2026-01-04 03:36,금융,신한은행,1317400,1047269,0.79,🟡
2026-01-04 03:36,금융,KODEX200,96500,77178,0.8,🟡
2026-01-04 03:36,금융,금리계산기,66300,58252,0.88,🟡
2026-01-04 03:36,금융,나스닥,1313000,1304870,0.99,🟡
2026-01-04 03:36,금융,카카오뱅크주가,88340,88587,1.0,🟡
2026-01-04 03:36,금융,유럽증시,464850,531453,1.14,🟠
2026-01-04 03:36,금융,중국환율,586400,752756,1.28,🟠
2026-01-04 03:36,금융,LG화학주가,106650,146309,1.37,🟠
2026-01-04 03:36,금융,코스피200,170700,252855,1.48,🟠
2026-01-04 03:36,금융,소상공인정책자금,183000,272848,1.49,🟠
2026-01-04 03:36,금융,구글주가,198700,323867,1.63,🔴
2026-01-04 03:36,금융,비과세종합저축,63500,106593,1.68,🔴
2026-01-04 03:36,금융,저축은행예금,189200,323136,1.71,🔴
2026-01-04 03:36,금융,CMA,92200,182990,1.98,🔴
2026-01-04 03:36,금융,뉴욕증시,292100,631964,2.16,🔴
2026-01-04 03:36,금융,코스닥,601400,1645365,2.74,🔴
2026-01-04 03:36,금융,주가지수,521000,1475607,2.83,🔴
2026-01-04 03:36,금융,나스닥지수,267700,756642,2.83,🔴
2026-01-04 03:36,금융,해외증시,174230,600958,3.45,🔴
2026-01-04 03:36,금융,연금저축,109000,389509,3.57,🔴
2026-01-04 03:36,금융,애플주가,138700,506894,3.65,🔴
2026-01-04 03:36,금융,증시,595700,2619089,4.4,🔴
2026-01-04 03:36,금융,소상공인지원금,71900,396712,5.52,🔴
2026-01-04 03:36,금융,ETF투자방법,66300,369635,5.58,🔴
2026-01-04 03:36,금융,예금금리,128100,723048,5.64,🔴
2026-01-04 03:36,금융,주택담보대출,144900,1325807,9.15,🔴
2026-01-04 03:36,금융,ETF,154500,1467815,9.5,🔴
2026-01-04 03:36,금융,적금,141300,1396274,9.88,🔴
2026-01-04 03:36,금융,증권,452300,4869863,10.77,🔴
2026-01-04 03:36,금융,국채금리,75700,841555,11.12,🔴
2026-01-04 03:36,금융,환율전망,70500,823742,11.68,🔴
2026-01-04 03:36,금융,삼성주가,100120,1328760,13.27,🔴
